dataset,n_clusters,init,max_iter,algorithm,n_init,tol,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,silhouette_score,adjusted_mutual_info_score,normalized_mutual_info_score
engytime.csv,14,k-means++,471,auto,13,0.08692517030729197,None,Synthetic,0.09008242562413216,0.5714833018543956,0.14279214491265188,0.3198525465102573,0.34156688219207776,0.3422132277448862
engytime.csv,25,random,243,full,29,0.09066645524658382,None,Synthetic,0.1034754142165184,0.5373139880952381,0.07442136659406891,0.3077781770837812,0.29369367915860667,0.2947668791089264
engytime.csv,26,random,369,elkan,17,0.030271289886586023,None,Synthetic,0.19779019802808762,0.5380155868437119,0.07582484767016129,0.30975529270752666,0.2977654152997407,0.2988708487422634
engytime.csv,33,random,455,full,3,0.04463534666536916,None,Synthetic,0.015931110829114914,0.5299472012362637,0.059680393024749735,0.2832817350877671,0.27879917806681637,0.2801713337435888
engytime.csv,3,random,127,full,3,0.05176602019997115,None,Synthetic,0.07323987409472466,0.7906255961920025,0.5812211942881663,0.44011728062131383,0.5542252375047223,0.5543488415529692
engytime.csv,33,k-means++,80,auto,27,0.05510354622058106,None,Synthetic,0.4352212883532047,0.5306273370726495,0.06104144428376817,0.3172843004823769,0.28111317608461817,0.28248970907264864
engytime.csv,26,k-means++,219,full,9,0.09587544203449982,None,Synthetic,0.1051359623670578,0.5379123263888889,0.07561862664754175,0.3162605384114681,0.29577321482246105,0.2968863302129962
engytime.csv,31,k-means++,221,elkan,23,0.08829270388070884,None,Synthetic,0.31522637605667114,0.5325217967796093,0.06483205002614281,0.3131503585299952,0.28439604251498335,0.2856961745105913
engytime.csv,2,random,361,full,27,0.017079669651212104,None,Synthetic,0.13559866324067116,0.9079713255494506,0.8159429284147826,0.4134513294801543,0.7468837366112823,0.746928432933359
engytime.csv,20,k-means++,208,full,23,0.08729602458979469,None,Synthetic,0.20889100804924965,0.5506366138202076,0.10107922947819174,0.3117377324610986,0.3137955697615655,0.3146812047283138
engytime.csv,35,k-means++,340,auto,6,0.014267539360497525,None,Synthetic,0.14796141162514687,0.5290899963751526,0.05796514981879381,0.32154022444621716,0.2752547064585095,0.27670903236558825
engytime.csv,16,k-means++,52,auto,5,0.05084260604817983,None,Synthetic,0.04749287664890289,0.5591361654838217,0.11808615046770601,0.31444373944905235,0.3321858789220965,0.3329025360105111
engytime.csv,33,random,357,elkan,21,0.09924199371608798,None,Synthetic,0.136542908847332,0.5296510130494505,0.05908753092229504,0.3104639613254845,0.28122221992016494,0.2825866036231717
engytime.csv,4,k-means++,353,elkan,17,0.052578331551767075,None,Synthetic,0.05936259776353836,0.7497101314484127,0.4993719275931261,0.41154520662304106,0.48365894109511015,0.4838500665501196
engytime.csv,11,random,110,full,13,0.027823065383340503,None,Synthetic,0.06239490211009979,0.584827628968254,0.16949276041070085,0.3294091897671572,0.36448980887866633,0.36500113879835694
engytime.csv,25,k-means++,437,elkan,4,0.042057974472252076,None,Synthetic,0.0531044639647007,0.5409942813263126,0.08178532109800574,0.3176394113258171,0.2993268293554875,0.30040526465440814
engytime.csv,3,random,99,full,27,0.06071978719561836,None,Synthetic,0.09758754447102547,0.7781235691391941,0.556214661163348,0.43922385773540457,0.54201413808496,0.5421407571802132
engytime.csv,9,random,138,elkan,26,0.09950817939845662,None,Synthetic,0.09313730895519257,0.6057445484203297,0.2113441429650946,0.32453474160634554,0.3904162703549617,0.39083799244848905
engytime.csv,29,k-means++,435,full,2,0.06222270269014085,None,Synthetic,0.027643386274576187,0.5354736626221002,0.07073858849555459,0.3161959006867112,0.2874003855422924,0.28863143243342343
engytime.csv,8,random,206,full,28,0.04030151441408584,None,Synthetic,0.1512124203145504,0.6139160752442002,0.2276937326738285,0.3363203615700072,0.39725206728953993,0.39762863937472764
engytime.csv,37,k-means++,391,elkan,17,0.07528474378880749,None,Synthetic,0.2886070981621742,0.5283178084935898,0.05641986564576386,0.3097410056102907,0.27748770935739064,0.27900906574182044
engytime.csv,5,random,60,full,19,0.043946620201667855,None,Synthetic,0.07761627435684204,0.6796324118589744,0.35917574391952983,0.36932535883461726,0.46519521142885273,0.4654262219432236
engytime.csv,4,random,87,elkan,17,0.04644107337357345,None,Synthetic,0.05532016605138779,0.7503351791437729,0.5006221647486364,0.41295784036750943,0.4822211942362661,0.48241285514261084
engytime.csv,19,random,145,elkan,7,0.09906234193783932,None,Synthetic,0.03033095970749855,0.552364497481685,0.10453712430834049,0.3018101922349227,0.31306752822259337,0.31391962906647214
engytime.csv,8,k-means++,455,full,19,0.030725282604171653,None,Synthetic,0.11246144026517868,0.6100760025564713,0.22001133732394437,0.3355403657359427,0.39484112453560705,0.39521786994019337
engytime.csv,32,k-means++,418,full,8,0.05054407416792148,None,Synthetic,0.111491609364748,0.5319647149725275,0.06371746928966383,0.32064640120511845,0.2807316880448273,0.28207689663820246
engytime.csv,28,k-means++,316,elkan,25,0.039057963776131695,None,Synthetic,0.34553780779242516,0.5381362561050061,0.07606624439009338,0.3237624570253441,0.2982985395727131,0.2994856858987082
engytime.csv,4,k-means++,215,auto,6,0.029089055802200045,None,Synthetic,0.030611403286457062,0.7478917458409646,0.4957349941195868,0.4107215772986142,0.4792159739900502,0.4794089526145993
engytime.csv,38,k-means++,342,full,4,0.044447565352990374,None,Synthetic,0.0652918592095375,0.5286377251221002,0.05705988846183176,0.31489893624327464,0.2765199998576825,0.2780799487285042
engytime.csv,13,random,157,full,29,0.0997213565842816,None,Synthetic,0.09732689335942268,0.5743435926053113,0.14851518925986817,0.3082774223121347,0.3488239877798369,0.34942341010379746
engytime.csv,14,k-means++,280,auto,24,0.011656874448792697,None,Synthetic,0.22158558294177055,0.5684687166132478,0.1367607444028812,0.32076612582615427,0.34189887566177485,0.3425410193722073
engytime.csv,10,k-means++,333,auto,9,0.09843462857005973,None,Synthetic,0.06509144231677055,0.5962501907814408,0.19234786409072277,0.32476794732213227,0.3740775731539739,0.3745488971799593
engytime.csv,31,random,66,full,8,0.06044478684867513,None,Synthetic,0.03771659731864929,0.532149415254884,0.06408703096779234,0.3113932287672145,0.28364216805996734,0.2849431870632485
engytime.csv,34,random,229,full,26,0.041518236425916996,None,Synthetic,0.11723284423351288,0.5297163556929182,0.0592184465754643,0.30897126613032927,0.27969361246990115,0.2811042907136092
engytime.csv,12,random,173,elkan,16,0.05441444296798878,None,Synthetic,0.06902681663632393,0.5781335851648352,0.1560983963152881,0.32516784870101284,0.35249765023798785,0.35305323294716645
engytime.csv,2,random,76,auto,12,0.09455995573425377,None,Synthetic,0.025546886026859283,0.8874991653311965,0.7749988787031573,0.4109842584903757,0.7067054218176589,0.7067572846016624
engytime.csv,12,k-means++,252,auto,2,0.00018008103807117857,None,Synthetic,0.045966967940330505,0.579147707760989,0.1581274538879096,0.32652898986355716,0.35568536134932055,0.35624026292803285
engytime.csv,10,k-means++,458,full,9,0.0338184001091702,None,Synthetic,0.06605610996484756,0.593390376984127,0.18662593880346093,0.3226626693241798,0.3688337229736194,0.36930633881132424
engytime.csv,11,random,305,full,13,0.01284994180738966,None,Synthetic,0.07226670533418655,0.5854976295405983,0.1708327093308938,0.30892351409191693,0.365832292054155,0.36634165347531955
engytime.csv,30,random,247,full,17,0.09610983396785966,None,Synthetic,0.06263984739780426,0.5329154027396215,0.06561957901305825,0.2995232275247549,0.2870614663154613,0.2883192954574662
engytime.csv,39,k-means++,147,elkan,11,0.02458508010146662,None,Synthetic,0.22232699394226074,0.5264359880570818,0.052654334641349276,0.31466795873062137,0.2739652663306372,0.27555401303922455
engytime.csv,16,k-means++,422,full,20,0.0850887652951786,None,Synthetic,0.1661054715514183,0.5630393152854091,0.1258962819502646,0.317223221770031,0.3341164976126888,0.3348422001956514
engytime.csv,14,random,59,elkan,12,0.03278056536383327,None,Synthetic,0.06894568353891373,0.5666032318376069,0.1330276739629631,0.31478456255217835,0.34106616701617687,0.34170402148317697
engytime.csv,2,random,307,full,13,0.04583726164732807,None,Synthetic,0.042347535490989685,0.9066488524496337,0.8132979897773859,0.41336796012559746,0.743525677821774,0.7435709684126612
engytime.csv,30,k-means++,306,auto,14,0.015205501393102285,None,Synthetic,0.23844607919454575,0.5340090573489011,0.06780811226687397,0.31452856120722417,0.288496735581156,0.28976006887438555
engytime.csv,2,random,93,full,28,0.04252060374403601,None,Synthetic,0.1136094443500042,0.9062085050366301,0.8124173072083217,0.4132818049643878,0.7434606104875349,0.7435059164837543
pathbased.csv,10,random,242,auto,25,0.0507302276873411,None,Synthetic,0.028404545038938522,0.7413077147538776,0.3011111974828648,0.3571978375820843,0.48069306293911646,0.49040163832720873
pathbased.csv,38,k-means++,69,auto,5,0.08916818161005152,None,Synthetic,0.04249681532382965,0.6950236807254607,0.10944494092232042,0.38126711213395365,0.41435646980415936,0.4509462896404856
pathbased.csv,24,random,493,auto,29,0.02823533863726682,None,Synthetic,0.042694419622421265,0.7121276739018204,0.17527506593339146,0.41413995036206563,0.4605337844195816,0.4826159314007042
pathbased.csv,8,random,201,full,6,0.07681737703681482,None,Synthetic,0.01121116429567337,0.771901865277996,0.4101392999261615,0.36074941832048685,0.49620846907072547,0.504219732473713
pathbased.csv,34,random,466,auto,13,0.010675405538610952,None,Synthetic,0.023730941116809845,0.6968418217323966,0.11690444676603724,0.3854341267502721,0.42425929692880054,0.45640049748793876
pathbased.csv,38,k-means++,83,elkan,24,0.09396890802787414,None,Synthetic,0.20583931356668472,0.6948665574285651,0.10927923080835254,0.39051723978636005,0.4113227145939736,0.4482960118318367
pathbased.csv,19,random,53,full,3,0.03233108482362893,None,Synthetic,0.008969016373157501,0.7157864021009629,0.19220717657821432,0.3635852460735717,0.46435306172151286,0.48171475852217144
pathbased.csv,21,k-means++,297,full,18,0.05503250229683002,None,Synthetic,0.1082434393465519,0.7152028012839218,0.18672809424321649,0.4148126911802749,0.4819196784762395,0.5003106872547307
pathbased.csv,24,random,118,auto,16,0.030280032073964156,None,Synthetic,0.02262301743030548,0.7082444838499697,0.16175059263835614,0.38228445771426967,0.4527499955257784,0.47480674176371995
pathbased.csv,29,k-means++,256,elkan,2,0.022742658530589488,None,Synthetic,0.013972733169794083,0.7043837399833899,0.14549380868346273,0.3811556534986448,0.457028937567567,0.4833402446586748
pathbased.csv,14,k-means++,446,elkan,14,0.07887620483913045,None,Synthetic,0.04771871864795685,0.7299050526363045,0.25305315682383983,0.3686782853345549,0.4730740509017583,0.48647481691834593
pathbased.csv,24,random,430,auto,8,0.0686909170967378,None,Synthetic,0.009295172989368439,0.7090076541491773,0.16419584273686727,0.3945831336036779,0.46054446382974024,0.4823351890930415
pathbased.csv,26,k-means++,54,elkan,6,0.003760807119909686,None,Synthetic,0.03981988504528999,0.7091423312608022,0.16248631524249632,0.3910461074710024,0.47134425227770593,0.4945407358306917
pathbased.csv,39,k-means++,103,elkan,6,0.05583187276404809,None,Synthetic,0.05401960387825966,0.6941931718704406,0.1066474291595946,0.3795397492161287,0.4127182671903058,0.4502414542775103
pathbased.csv,27,k-means++,137,elkan,6,0.014823134778978647,None,Synthetic,0.03996211662888527,0.7083791609615946,0.16007075966276652,0.40494446126439415,0.4588802594257326,0.48345889705116923
pathbased.csv,35,random,247,elkan,28,0.06758735662855557,None,Synthetic,0.033402569591999054,0.694260510426253,0.10792094150343268,0.3499147644105861,0.41047245915217523,0.4442237098765856
pathbased.csv,32,k-means++,225,auto,20,0.012134190904694558,None,Synthetic,0.15380705147981644,0.6994455792238109,0.1274679212638215,0.3883287964856375,0.4212603814227391,0.4519372788232545
pathbased.csv,21,k-means++,420,full,12,0.07753464825992817,None,Synthetic,0.07627220079302788,0.7149783394312137,0.18661061097074882,0.3975436039323785,0.4744186030087892,0.49315620745866917
pathbased.csv,20,random,141,full,16,0.00988672954543141,None,Synthetic,0.03612280264496803,0.7182554824807524,0.19699581477670783,0.406902862268984,0.4939612266679736,0.5111489989761416
pathbased.csv,20,random,297,auto,15,0.07647701807341654,None,Synthetic,0.015165682882070541,0.7107809027855716,0.17475589530825641,0.3818412542685838,0.45414936393031,0.4725989839744462
pathbased.csv,22,k-means++,474,auto,11,0.09878713854174413,None,Synthetic,0.06672467291355133,0.7175596507373572,0.1939598270239385,0.40722078642000337,0.4845267101888694,0.5039374307745544
pathbased.csv,7,k-means++,174,auto,28,0.006355604091073291,None,Synthetic,0.06705879792571068,0.7761441942941797,0.43706624189749,0.3988632877415118,0.49067707474534394,0.4980053069072568
pathbased.csv,29,k-means++,488,full,4,0.08430148574036629,None,Synthetic,0.03192584216594696,0.7017126439361631,0.13568936319368163,0.3840179036474828,0.4433259746496931,0.4700752777960331
pathbased.csv,7,random,367,auto,10,0.04962766676964172,None,Synthetic,0.008908893913030624,0.743889026060021,0.34023612289680605,0.3451451830372878,0.4599265565481206,0.4674655443847811
pathbased.csv,4,random,485,full,18,0.09329555560200423,None,Synthetic,0.030050106346607208,0.7540571479876995,0.43862405867524856,0.4598036537572783,0.49932313434449566,0.5036724919578144
pathbased.csv,24,random,316,elkan,25,0.03450702336584081,None,Synthetic,0.03282345086336136,0.7119705506049246,0.1741672735882608,0.3703464370826346,0.4613775331874961,0.4833299593472118
pathbased.csv,31,k-means++,404,full,17,0.0629701822056968,None,Synthetic,0.13676101714372635,0.7013310587865592,0.1336973629856232,0.397397382358854,0.43565423400969544,0.46468875575594915
pathbased.csv,27,random,272,full,8,0.013231289345718511,None,Synthetic,0.016901139169931412,0.7081995914794281,0.15980808221965612,0.39433133860726877,0.4568312408438748,0.481618220847131
pathbased.csv,23,k-means++,110,auto,15,0.04452454947647867,None,Synthetic,0.08688727766275406,0.713249983165361,0.17891449947766833,0.40228585609615675,0.4718939178552305,0.49249695101472457
pathbased.csv,27,k-means++,112,auto,10,0.0517768408804152,None,Synthetic,0.0645681694149971,0.706403896657763,0.15273160058097549,0.40199290630199325,0.4532067374724295,0.4778583960605316
pathbased.csv,38,k-means++,88,elkan,5,0.02524518589890567,None,Synthetic,0.045170608907938004,0.6947318803169401,0.10818201175609568,0.3816789547419674,0.41626340587835525,0.4526677496190117
pathbased.csv,31,random,477,elkan,15,0.07138255725075832,None,Synthetic,0.017783161252737045,0.6989742093331238,0.1255082539433854,0.34939085102111855,0.42720355216014927,0.45635340266748625
pathbased.csv,3,k-means++,316,auto,14,0.09806050042942029,None,Synthetic,0.01561698317527771,0.7603420798635272,0.48450937098374464,0.5102976157970843,0.5606632684141422,0.5635239086187063
pathbased.csv,14,k-means++,404,elkan,9,0.031323358292307195,None,Synthetic,0.03219495341181755,0.731768086013782,0.25886747945757027,0.38229898402566,0.47207179686330436,0.48554178902152645
pathbased.csv,5,k-means++,114,elkan,5,0.03832946853953338,None,Synthetic,0.008212126791477203,0.7171780655877533,0.2984975342416259,0.3659020178983567,0.4210949322415233,0.4269867135335555
pathbased.csv,37,k-means++,184,elkan,7,0.08244324373201317,None,Synthetic,0.058607447892427444,0.6941033871293574,0.10611049136407967,0.3791925427641563,0.4130336284423646,0.4484033663099706
pathbased.csv,2,random,309,full,28,0.018543826270966807,None,Synthetic,0.04657922685146332,0.7009494736369554,0.4012467067561134,0.4375214884335868,0.4903413164996583,0.49225940788086836
pathbased.csv,18,k-means++,227,full,6,0.08485594125424582,None,Synthetic,0.032884690910577774,0.7172454041435657,0.1993457397945184,0.39459529549454037,0.4583914671269033,0.4751799622475198
pathbased.csv,7,random,395,elkan,12,0.09179274780305825,None,Synthetic,0.008556991815567017,0.7842697133622141,0.4580320381947344,0.38020614602252695,0.4928729061279172,0.5001471901447037
pathbased.csv,15,k-means++,266,elkan,20,0.05944310168955501,None,Synthetic,0.07319549098610878,0.7252362460999753,0.2323264270191246,0.37026093753279415,0.4605033080117042,0.4748168320645488
pathbased.csv,7,k-means++,144,full,13,0.047417929154944714,None,Synthetic,0.039939362555742264,0.7755381472918678,0.43056129508340274,0.37966222250830806,0.4791720064024741,0.48655131582108535
pathbased.csv,5,random,347,elkan,18,0.05408991413295916,None,Synthetic,0.014978397637605667,0.727076833292182,0.3298310944534965,0.3828222111498726,0.432297840193135,0.4381409652643634
pathbased.csv,8,random,462,auto,8,0.011497976187909431,None,Synthetic,0.010016188025474548,0.7842472671769433,0.4439441453971486,0.3801066056330445,0.5225127661435367,0.5301483896614295
pathbased.csv,39,k-means++,297,full,3,0.09199911716754783,None,Synthetic,0.03033135086297989,0.693430001571233,0.10374921319976967,0.3825175336747189,0.40513250303805626,0.4431396094476831
pathbased.csv,16,k-means++,313,full,14,0.022208750505544883,None,Synthetic,0.06921906396746635,0.7205449933783753,0.21332449492700625,0.3878916059170365,0.4707014816993669,0.48542026945791933
pathbased.csv,13,random,122,full,23,0.0986725535900109,None,Synthetic,0.03780534118413925,0.7339453659850509,0.26502067456858436,0.3573265057871212,0.4912419698634858,0.5031863352109631
pathbased.csv,38,random,129,full,15,0.026844542677161683,None,Synthetic,0.031645048409700394,0.6917689838611928,0.09722774603572648,0.37196260463457603,0.4086381931433142,0.4448137590965534
pathbased.csv,39,random,127,elkan,11,0.056865613823584585,None,Synthetic,0.014203477650880814,0.6910282597472559,0.09412142087920505,0.35335381830613033,0.40677682633156714,0.4438860223878754
pathbased.csv,9,k-means++,311,auto,6,0.007690484786371396,None,Synthetic,0.015950072556734085,0.7523736840923885,0.353383530660261,0.37261003466528353,0.4751667807509412,0.48451835779220565
pathbased.csv,20,random,356,auto,15,0.07809016786237355,None,Synthetic,0.014817796647548676,0.7147089852079639,0.18820891895055208,0.3778538736783553,0.4579037687258299,0.4764682315714592
pathbased.csv,20,k-means++,261,auto,14,0.015290159382721406,None,Synthetic,0.06952283158898354,0.7143722924289017,0.18636381420554451,0.4001222658657646,0.46130678220230975,0.47964879219522405
pathbased.csv,17,random,77,auto,10,0.04241001769971992,None,Synthetic,0.012163273990154266,0.7248322147651006,0.22353761368500305,0.38381669801211504,0.48870776745020295,0.5037604934129692
pathbased.csv,24,k-means++,181,full,20,0.0013374636792674694,None,Synthetic,0.13540133461356163,0.7098830553747391,0.16759035048480175,0.4207936344597899,0.4526221162282755,0.47483556332585863
pathbased.csv,9,k-means++,477,auto,29,0.06305598362119251,None,Synthetic,0.06762416660785675,0.7469417072568517,0.3352610122649133,0.3766839279726744,0.4662232951194492,0.47566949301592576
pathbased.csv,14,k-means++,471,auto,13,0.08692517030729197,None,Synthetic,0.04357859119772911,0.7291867747076385,0.24772206099285957,0.3796518309056145,0.4797331022315189,0.4927655710049798
pathbased.csv,25,random,243,full,29,0.09066645524658382,None,Synthetic,0.0483584851026535,0.7081098067383448,0.1597313234379649,0.3855208234927733,0.46118146664478027,0.4836824532681626
pathbased.csv,26,random,369,elkan,17,0.030271289886586023,None,Synthetic,0.022461269050836563,0.708334268591053,0.1601958631047855,0.4115251318985731,0.4601111026994391,0.4836303786865765
pathbased.csv,33,random,455,full,3,0.04463534666536916,None,Synthetic,0.00656915083527565,0.6974703149199794,0.11873523867263809,0.3646010850335336,0.4331735905751404,0.4635841447939209
pathbased.csv,3,random,127,full,3,0.05176602019997115,None,Synthetic,0.0067985691130161285,0.7624295750937128,0.48823036310823864,0.5093436876441257,0.563516859953032,0.566352660468577
pathbased.csv,33,k-means++,80,auto,27,0.05510354622058106,None,Synthetic,0.20167779549956322,0.6959215281362933,0.113195073432565,0.39249428176933476,0.4239253176715672,0.4547508801487749
pathbased.csv,26,k-means++,219,full,9,0.09587544203449982,None,Synthetic,0.06341572850942612,0.7116114116405917,0.17203181858047562,0.3927602164556798,0.46667838570292897,0.49025775931707727
pathbased.csv,31,k-means++,221,elkan,23,0.08829270388070884,None,Synthetic,0.16082025319337845,0.7017575363067047,0.13389636428594132,0.3954093181651629,0.4575673566912802,0.4853383307156899
pathbased.csv,2,random,361,full,27,0.017079669651212104,None,Synthetic,0.04470224305987358,0.7009494736369554,0.4012467067561134,0.4375214884335868,0.4903413164996583,0.49225940788086836
pathbased.csv,20,k-means++,208,full,23,0.08729602458979469,None,Synthetic,0.12952430173754692,0.7137886916118605,0.18281265664953666,0.4005235807268272,0.47065399030954247,0.4885277959648269
pathbased.csv,35,k-means++,340,auto,6,0.014267539360497525,None,Synthetic,0.04991860315203667,0.6971785145114587,0.11782731126847257,0.3907584339251891,0.4207878792779833,0.4542727464278365
pathbased.csv,16,k-means++,52,auto,5,0.05084260604817983,None,Synthetic,0.01969730481505394,0.7383672644834011,0.2730268398575344,0.3763344295050769,0.4941022723178259,0.5087875996994636
pathbased.csv,33,random,357,elkan,21,0.09924199371608798,None,Synthetic,0.025717873126268387,0.6994231330385401,0.1257821100878545,0.36339866818386335,0.43500532976946493,0.46580025895842403
pathbased.csv,4,k-means++,353,elkan,17,0.052578331551767075,None,Synthetic,0.022906646132469177,0.7427218244259388,0.40700538540425796,0.45057047405018874,0.48196080980070427,0.4864018258984272
pathbased.csv,11,random,110,full,13,0.027823065383340503,None,Synthetic,0.024250738322734833,0.7302192992300959,0.26743741474928345,0.365891948144327,0.46354521638937735,0.474549121174401
pathbased.csv,25,k-means++,437,elkan,4,0.042057974472252076,None,Synthetic,0.023277148604393005,0.7079302372561783,0.15885056812137024,0.3939037729025563,0.4644299510541753,0.4868801960139696
pathbased.csv,3,random,99,full,27,0.06071978719561836,None,Synthetic,0.045788176357746124,0.7603420798635272,0.48450937098374464,0.5102976157970843,0.5606632684141422,0.5635239086187063
pathbased.csv,9,random,138,elkan,26,0.09950817939845662,None,Synthetic,0.02198183164000511,0.7487374020785168,0.3354139055586637,0.3553410256459879,0.4747604642557586,0.48391740419814855
pathbased.csv,29,k-means++,435,full,2,0.06222270269014085,None,Synthetic,0.016647279262542725,0.7032614307198491,0.1421006289932234,0.39272865005906815,0.43761937104457826,0.4648472475072656
pathbased.csv,8,random,206,full,28,0.04030151441408584,None,Synthetic,0.047108158469200134,0.7713856030167673,0.4069492764003651,0.37256833226556885,0.5035949594202153,0.5114652377558901
pathbased.csv,37,k-means++,391,elkan,17,0.07528474378880749,None,Synthetic,0.14216164126992226,0.6955174968014186,0.11096493577504177,0.39328968380420115,0.42474057139106236,0.45956159046278766
pathbased.csv,5,random,60,full,19,0.043946620201667855,None,Synthetic,0.032689180225133896,0.7348432133958833,0.3551822926451634,0.3928475663311058,0.43944995340622806,0.4452865945688127
pathbased.csv,4,random,87,elkan,17,0.04644107337357345,None,Synthetic,0.0133725106716156,0.7427218244259388,0.40700538540425796,0.45057047405018874,0.48196080980070427,0.4864018258984272
pathbased.csv,19,random,145,elkan,7,0.09906234193783932,None,Synthetic,0.007110666483640671,0.7117236425669458,0.17825615656361593,0.38434900976853037,0.4519275143278173,0.46948663401159
pathbased.csv,8,k-means++,455,full,19,0.030725282604171653,None,Synthetic,0.06088760495185852,0.7833269735808399,0.43799221271806965,0.37378057967830763,0.545126668354805,0.5523462203271777
pathbased.csv,32,k-means++,418,full,8,0.05054407416792148,None,Synthetic,0.06631464138627052,0.6975825458463334,0.11996732906199936,0.3908666965884337,0.42666479071457464,0.4568334183649459
pathbased.csv,28,k-means++,316,elkan,25,0.039057963776131695,None,Synthetic,0.1621670350432396,0.702206460012121,0.13738312265540234,0.3887739373958951,0.4466744106681035,0.4722267101709875
pathbased.csv,4,k-means++,215,auto,6,0.029089055802200045,None,Synthetic,0.00810864195227623,0.7424749163879598,0.40547890049593815,0.45001972961705794,0.4807101097601115,0.4851543346844665
pathbased.csv,38,k-means++,342,full,4,0.044447565352990374,None,Synthetic,0.0399910993874073,0.6922403537518799,0.09910390670112117,0.38139374697031836,0.40829775410586355,0.4447562233861036
pathbased.csv,13,random,157,full,29,0.0997213565842816,None,Synthetic,0.04766933619976044,0.7374469708872977,0.2738499648469829,0.37555013823103794,0.4886135894719467,0.5005248409587087
pathbased.csv,14,k-means++,280,auto,24,0.011656874448792697,None,Synthetic,0.09221914783120155,0.724921999506184,0.23613022271108308,0.3815505606997584,0.46301947494344736,0.4765184663244982
pathbased.csv,10,k-means++,333,auto,9,0.09843462857005973,None,Synthetic,0.02328936755657196,0.7515880676079101,0.33130066174359096,0.3537684940325401,0.5085302691132223,0.5177611061555203
pathbased.csv,31,random,66,full,8,0.06044478684867513,None,Synthetic,0.014966785907745361,0.6963255594711679,0.11704301904709688,0.3487927504917388,0.4122970818947315,0.4421562582690754
pathbased.csv,34,random,229,full,26,0.041518236425916996,None,Synthetic,0.04585094377398491,0.6958092972099392,0.11280945272852519,0.36701377011798525,0.42053744959261724,0.4526338566871896
pathbased.csv,12,random,173,elkan,16,0.05441444296798878,None,Synthetic,0.015204641968011856,0.7277053264797647,0.2508608769973973,0.3692464645507361,0.4646286491324938,0.4763090407669939
pathbased.csv,2,random,76,auto,12,0.09455995573425377,None,Synthetic,0.006622187793254852,0.7009494736369554,0.4012467067561134,0.4375214884335868,0.4903413164996583,0.49225940788086836
pathbased.csv,12,k-means++,252,auto,2,0.00018008103807117857,None,Synthetic,0.007865183055400848,0.7490292024870373,0.31642210405723464,0.3937379323176556,0.5012394632143857,0.5123322034101745
pathbased.csv,10,k-means++,458,full,9,0.0338184001091702,None,Synthetic,0.033558089286088943,0.7386815110771924,0.29665710780281546,0.36771528063035497,0.47792454048557115,0.487781102773488
pathbased.csv,11,random,305,full,13,0.01284994180738966,None,Synthetic,0.02558097243309021,0.7451235662499158,0.31295407878675513,0.3690205322289106,0.49629545103384165,0.506779543022118
pathbased.csv,30,random,247,full,17,0.09610983396785966,None,Synthetic,0.028954196721315384,0.700994366007497,0.13224804717130026,0.36015796812842193,0.4446438902855878,0.4721813725335613
pathbased.csv,39,k-means++,147,elkan,11,0.02458508010146662,None,Synthetic,0.09970614686608315,0.692711723642567,0.10070128065011935,0.3707392824481338,0.4112875482120135,0.44864710915386546
pathbased.csv,16,k-means++,422,full,20,0.0850887652951786,None,Synthetic,0.09608656167984009,0.7164373414738165,0.20191321645725624,0.37184226806669346,0.4509470678837068,0.4662491880281853
pathbased.csv,14,random,59,elkan,12,0.03278056536383327,None,Synthetic,0.013422742486000061,0.722520257682207,0.22582685136877345,0.36729779855094463,0.4626785248552095,0.4759863307217018
pathbased.csv,2,random,307,full,13,0.04583726164732807,None,Synthetic,0.021366123110055923,0.7009494736369554,0.4012467067561134,0.4375214884335868,0.4903413164996583,0.49225940788086836
pathbased.csv,30,k-means++,306,auto,14,0.015205501393102285,None,Synthetic,0.10135237500071526,0.7035756773136406,0.1421147604495105,0.39045821068694353,0.4392485920613133,0.4672515307678425
pathbased.csv,2,random,93,full,28,0.04252060374403601,None,Synthetic,0.04424236714839935,0.7012637202307468,0.4018578912504421,0.43783267724633584,0.49079243548779233,0.4927087795857999
haberman_RL.csv,10,random,242,auto,25,0.0507302276873411,None,Real,0.03251535817980766,0.424429443908711,0.01597111844075588,0.2896800559141577,0.02189174398669483,0.032700457381896586
haberman_RL.csv,38,k-means++,69,auto,5,0.08916818161005152,None,Real,0.04462631419301033,0.402378656380585,0.006733705835234985,0.29790624466247195,0.01996560212400871,0.05428780335083918
haberman_RL.csv,24,random,493,auto,29,0.02823533863726682,None,Real,0.06058921292424202,0.4075859852137576,0.010877159218095196,0.2925799182637198,0.02997924066123262,0.05220339017885756
haberman_RL.csv,8,random,201,full,6,0.07681737703681482,None,Real,0.012028753757476807,0.43154398371370406,0.015181707457350048,0.2801155106530969,0.016855300099798458,0.026011808434882173
haberman_RL.csv,34,random,466,auto,13,0.010675405538610952,None,Real,0.03187474235892296,0.40248580306439513,0.006826611936345363,0.29371689120090827,0.025261643093984668,0.05573546148459008
haberman_RL.csv,38,k-means++,83,elkan,24,0.09396890802787414,None,Real,0.22285589575767517,0.40360012857602057,0.009096029534079468,0.3052170406281959,0.026270071479030734,0.060146630735138346
haberman_RL.csv,19,random,53,full,3,0.03233108482362893,None,Real,0.00964372605085373,0.4089788921032894,0.00811439544816451,0.26422681954766963,0.011651551154135706,0.030334544448723227
