dataset,eps,min_samples,metric,algorithm,leaf_size,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,adjusted_mutual_info_score,normalized_mutual_info_score,silhouette_score,davies_bouldin_score,calinski_harabasz_score,dunn_score,c_index_score,ratkowsky_lance_score,mc_clain_rao_score
segment_RL.csv,0.3764506414182313,2,manhattan,auto,39,,Real,0.07216134003829211,0.4602149690932714,0.0028292554800907017,0.1137017944352201,0.2539463542254901,-0.38770718829440937,1.2263535900995275,2.7946516771510903,0.21027320246538475,0.0016015647348341909,0.0,0.4411568148403212
segment_RL.csv,0.2719366465802433,6,euclidean,brute,4,,Real,0.10998124093748628,0.28622236720980765,0.00714656986664567,0.1409769616100776,0.15819715985336527,-0.3815441409070922,1.4259072949900078,9.222774482101066,0.2330504715343021,0.004544770651851783,0.0,13.733344857692375
segment_RL.csv,0.03836093764934663,14,euclidean,brute,18,,Real,0.11673953698482364,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.31596947352411103,18,l1,ball_tree,22,,Real,0.09870095399674028,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.6500629902144,11,l2,kd_tree,31,,Real,0.2404474880313501,0.6999386927494333,0.15320987870133762,0.4841428855286926,0.4915273559240475,-0.13590653596145796,1.4654720864948405,77.16524126205285,0.06105176098323167,0.02816178331769686,0.0,1.250449443774502
segment_RL.csv,0.4247956832092917,17,euclidean,kd_tree,43,,Real,0.1325513729825616,0.27000800556452353,0.011371299068716943,0.1441354610404398,0.14805106787085914,-0.14660094150268674,1.263018098122052,33.208661684320106,0.11240592628894737,0.011518993556850302,0.0,47.87884139523798
segment_RL.csv,0.7923876179747222,16,l1,kd_tree,19,,Real,0.2059998840559274,0.23172453358681164,0.0036474599680335006,0.09612295141817033,0.10293027334178924,-0.19300107291614751,1.2648474773675142,16.389936734197644,0.08126047004006456,0.008959779515114875,0.0,57.129697138035844
segment_RL.csv,0.39101875698450345,9,l1,ball_tree,15,,Real,0.08436595997773111,0.16130143856432294,0.0004973797177621072,0.0225975052857552,0.0254886426382359,-0.04838543221974893,1.0265822865717915,12.55130955744965,0.4871262612983418,0.008959782966794401,0.0,4499.739241386886
segment_RL.csv,0.11636562306345645,8,l2,kd_tree,17,,Real,0.16069249901920554,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.9853771176126396,17,l2,brute,10,,Real,0.16727284202352166,0.7826911070739568,0.2966451157767375,0.532066605057045,0.5351660340936201,0.0780524903076061,1.6589170868115601,223.91367849616265,0.06262692419098354,0.07111820061160462,0.0,1.0346899242478882
segment_RL.csv,0.13842044295130793,8,l2,ball_tree,6,,Real,0.07213756407145411,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.8094510938830486,2,l1,auto,21,,Real,0.08646021503955126,0.6855916712131523,0.04697761503374947,0.2638932847587025,0.3739744347544304,-0.17456588991777372,1.236891575629491,5.769538166848859,0.08193876705158558,0.020136559394969455,0.0,0.8277849234203141
segment_RL.csv,0.5560991135888907,9,l1,kd_tree,29,,Real,0.17613412090577185,0.1805785379626869,0.0013070541369607606,0.04403086373542448,0.04657090460733277,-0.12669847117324873,1.0945199947018716,24.69981418387318,2.2357453244834966,0.014442983825514266,0.0,373.3695443412394
segment_RL.csv,0.7294992957507448,17,l1,ball_tree,5,,Real,0.0828121230006218,0.18618318306495008,0.0016304235842304665,0.04972892637733226,0.05219545188650521,-0.11979770030954492,1.0954228435398985,28.416493629639,2.4915865711013225,0.012604609727831943,0.0,254.9029058956753
segment_RL.csv,0.7306610288048093,17,l2,auto,14,,Real,0.17401506705209613,0.6588699592597383,0.13009952493315075,0.4647354581485938,0.4683788380419648,-0.08364135790746384,1.6306347735494742,123.7799347280226,0.0940849891323515,0.02879388434114545,0.0,1.6542677765628495
segment_RL.csv,0.06049895977289323,9,l1,kd_tree,18,,Real,0.11327489605173467,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.045409574983909635,12,l1,ball_tree,13,,Real,0.0913985560182482,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.853749835960306,2,euclidean,kd_tree,20,,Real,0.22266152407974005,0.777656038201729,0.2453421474101191,0.4972809620455965,0.5230205419575698,-0.13866827692488626,1.397295018432352,43.08518880907499,0.11369257819405833,0.1159582079897504,0.0,0.7180474529567823
segment_RL.csv,0.7160000474692956,4,euclidean,auto,47,,Real,0.09921172901522368,0.8280644719795868,0.31874973934860906,0.5493741834936761,0.5601506852796334,0.01238720247879987,1.4766150024366735,78.65091574269934,0.11868013715163545,0.0569002137976555,0.0,0.7706698952679855
segment_RL.csv,0.8692152381323158,5,manhattan,kd_tree,12,,Real,0.272009675973095,0.4481665007433738,0.028069762629705,0.25240177668790964,0.2800045848890927,-0.4000118405112884,1.2894046970620812,13.382026418052368,0.051636461022704284,0.020137491760490525,0.0,4.432368788041916
segment_RL.csv,0.18852832244612533,8,manhattan,brute,37,,Real,0.07335523201618344,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.3071162467767573,19,l2,ball_tree,4,,Real,0.08126555103808641,0.15942509922587875,0.0004904305001237236,0.01981953973655172,0.021179500714198163,-0.08768223713549393,1.0662528504725202,21.018625310556747,0.0,0.009728569279365587,0.0,inf
segment_RL.csv,0.3296432911650004,18,l1,brute,39,,Real,0.07764998998027295,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.4993605383815,2,euclidean,kd_tree,39,,Real,0.1490025140810758,0.8230725244150969,0.17261880480891106,0.4308162334665979,0.4933198831396133,-0.07086188178850136,1.283254052046252,15.573380624083342,0.14508079031144674,0.0280865644887602,0.0,0.5098450907625028
segment_RL.csv,0.03914783622537493,13,manhattan,kd_tree,38,,Real,0.07540474401321262,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.4515549973234051,6,euclidean,ball_tree,45,,Real,0.0923286109464243,0.5766263763665236,0.06464305445251531,0.3532719130693395,0.3724717732965411,-0.27656456444956584,1.2982029098945915,25.873470966055397,0.08273467040409753,0.01566447376936397,0.0,1.7337403957087294
segment_RL.csv,0.4645343507407933,10,euclidean,kd_tree,29,,Real,0.16954935097601265,0.4540534966693477,0.03776043022718745,0.2846127621468465,0.2941022879534049,-0.28378843028093376,1.3480393032691065,35.63202386549417,0.1023166742487975,0.01743679141132226,0.0,4.373877394029567
segment_RL.csv,0.1528444126521785,11,euclidean,auto,24,,Real,0.10554984502959996,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.9934149114007572,15,euclidean,ball_tree,6,,Real,0.09155951405409724,0.7238590195714492,0.21167490741375708,0.4518246844059046,0.4565725362025156,0.004999127277344669,1.6135899379407113,165.73933812010998,0.07053061895979151,0.09543254360850446,0.0,1.1136218219958087
segment_RL.csv,0.7192612853711194,13,l2,kd_tree,47,,Real,0.14540455699898305,0.7421297051439971,0.1968847259777604,0.5248778971750071,0.5299329269827904,-0.03639743121141478,1.6825779747675504,109.60272252102621,0.08581849624289141,0.02811364053061229,0.0,1.062523662822595
segment_RL.csv,0.5097279868081234,2,l1,brute,18,,Real,0.06817505706567317,0.5259697138432522,0.007098308732289286,0.15039752935468614,0.2864368023996273,-0.3222654037091049,1.2132650317247429,3.3127365143971272,0.0919509659068452,0.0070000228132373705,0.0,0.8554117572263351
segment_RL.csv,0.938564496258741,10,euclidean,ball_tree,16,,Real,0.08407909993547946,0.7198348641397581,0.21164079719485832,0.4600423283365048,0.4647131037618431,0.021756678376251923,1.554716878507711,176.18755810502415,0.07756051768624367,0.09039045505942724,0.0,1.0441592168598988
segment_RL.csv,0.6023048705120401,13,euclidean,brute,34,,Real,0.10523114202078432,0.5856151067064883,0.08992702904795445,0.40049130270471,0.4070761381918617,-0.1891885424563253,1.3509916283841572,65.78142487815181,0.08106195476613627,0.02769609516345411,0.0,2.3588281546728425
segment_RL.csv,0.5454246988404602,15,manhattan,brute,11,,Real,0.06837873300537467,0.16395508634573164,0.000862291160089791,0.02767577435805337,0.028990180131468663,-0.02580155920074315,1.0984501744524586,27.782133699072546,0.0,0.01750444977423009,0.0,inf
segment_RL.csv,0.6134336599477179,16,euclidean,brute,14,,Real,0.11069674498867244,0.5378846936231085,0.07202167245382449,0.364830679662892,0.3702536677723432,-0.1948085487970512,1.5029773113214753,67.2791018170456,0.0740119142549241,0.01933719080049629,0.0,2.8551223594620265
segment_RL.csv,0.6183287296336781,9,l2,kd_tree,34,,Real,0.1857967609539628,0.7140479846413151,0.15919386853829662,0.4816403795239953,0.4916566985941349,-0.16746264221375246,1.5206841593469274,59.25662103274258,0.06453761734418527,0.028320160364297964,0.0,1.1597765698733968
segment_RL.csv,0.7621349309769727,10,l1,brute,39,,Real,0.06944267905782907,0.26671503752491194,0.00751778133920338,0.1339058108068506,0.1410780503598489,-0.1909443240749462,1.2327219850004971,19.493581150263523,0.141885245762119,0.008392002397055169,0.0,32.03122360952859
segment_RL.csv,0.5216055730603282,13,manhattan,ball_tree,16,,Real,0.07815364201087505,0.16331126647280828,0.0008109853027921338,0.02682343374718317,0.02814305596048616,-0.02570543990098418,1.0925936469661,27.05382242737637,0.0,0.01693369010920301,0.0,inf
segment_RL.csv,0.3549322457062601,5,l2,brute,46,,Real,0.1500215750420466,0.4686187495195724,0.03293048995756817,0.2698459305647865,0.2980361090921124,-0.3828659465078282,1.3674368482319117,12.713561080075664,0.06543115686957336,0.01942825688526561,0.0,3.758736493617069
segment_RL.csv,0.12149748910862393,18,l2,auto,8,,Real,0.14810303098056465,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.6433283933519588,17,manhattan,brute,14,,Real,0.07431941700633615,0.17935689256607404,0.0012671587681260866,0.044376115959853024,0.04692826087578513,-0.12929866242403562,1.0910365228144947,23.806407553619195,2.499766135833972,0.013859135919423938,0.0,384.5522229297889
segment_RL.csv,0.5061957908656463,11,manhattan,ball_tree,43,,Real,0.10097405698616058,0.17002619150735218,0.000855972492120173,0.03401938901066468,0.03676576302244169,-0.13884532067823308,1.07517417816544,17.932538743918574,2.6483268286979382,0.015460910220841787,0.0,884.0773843436293
segment_RL.csv,0.6997253798771406,11,l1,kd_tree,29,,Real,0.18243926600553093,0.2243305416973672,0.0029573151690924712,0.08619295191359078,0.09455329174745766,-0.2081551405274604,1.2701120503276893,12.934989090082805,0.08621508950800855,0.010098373348053892,0.0,68.31728952562739
segment_RL.csv,0.01403250762076259,11,manhattan,brute,28,,Real,0.06860669504385443,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.2985095805976385,11,euclidean,auto,19,,Real,0.11141900694929063,0.2309179776481639,0.003956656380989982,0.09882858044182488,0.10682828909717898,-0.1990847716027702,1.2272034582293592,13.218026651546676,0.3677424553951487,0.004995415851267315,0.0,44.174600104387636
segment_RL.csv,0.8981484011943199,12,manhattan,ball_tree,30,,Real,0.08773103903513403,0.2946643943612328,0.015437776040522306,0.16400428072717907,0.16990752088938932,-0.16147024306047306,1.2129436692430988,27.63341934281797,0.10007778946589477,0.022384814269409668,0.0,47.24263802095416
segment_RL.csv,0.6510956556438254,11,euclidean,auto,27,,Real,0.10480160603765397,0.7028570678635642,0.15852906243024134,0.489193035115001,0.4961238863617674,-0.11438224360778332,1.4363625583600088,81.50708682784534,0.06105176098323167,0.028265290871302893,0.0,1.2481785549832958
segment_RL.csv,0.0955347575137844,19,l1,auto,36,,Real,0.06957923003938049,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.6043441466836885,19,manhattan,auto,22,,Real,0.0750488779740408,0.16138430646875862,0.0006667023123667533,0.02426410110064679,0.025601034680028226,-0.025027430608202627,1.0718076118113602,24.883873776278033,0.0,0.014821714635269575,0.0,inf
segment_RL.csv,0.963366136793374,12,l1,brute,5,,Real,0.07492742000613363,0.3205285547425002,0.018755510889967214,0.18233788078118066,0.1878584463391876,-0.2648543918268636,1.3610170432751347,33.342313097361234,0.20082924656351267,0.022037712880487517,0.0,29.822910110918823
segment_RL.csv,0.463506499428108,10,manhattan,brute,21,,Real,0.07164843892678617,0.16941199409800534,0.000844119668438385,0.033217998056363184,0.03597949105014038,-0.13952466489032575,1.0739670674364001,17.531765875356204,2.6483268286979382,0.015661510300204948,0.0,981.7577528111653
segment_RL.csv,0.882769989158088,14,l1,ball_tree,28,,Real,0.09917204000521453,0.26353605972488603,0.011566052415405014,0.13596733756069676,0.13896853670167408,-0.1330359786813293,1.3139079430425256,41.029372989521256,0.6254044569274214,0.02030627100146796,0.0,81.33483971226724
segment_RL.csv,0.9343529655539796,16,euclidean,brute,38,,Real,0.11369971500243993,0.7824342540669955,0.2921533849812871,0.5254978961050792,0.5294344382727009,0.0468022164138772,1.5604721950203269,182.18027169622346,0.06864628351126258,0.07178200021392066,0.0,1.0628716333228705
segment_RL.csv,0.8247633805868212,3,l1,kd_tree,45,,Real,0.1495665879920125,0.5468374270453092,0.04155737320448601,0.2783385030434346,0.33150818980882496,-0.3642472270423112,1.349895343084099,7.909405733297932,0.08566368382508527,0.02028587117619338,0.0,2.1279271040482777
segment_RL.csv,0.33860045314583403,7,euclidean,auto,19,,Real,0.10095144005026667,0.34959981551579644,0.0161344116268176,0.19635321908731224,0.2111987312515964,-0.3944743627620403,1.4983447949385766,14.03337450890339,0.15672323611202474,0.008820000223418221,0.0,9.606177395569928
segment_RL.csv,0.10169552250873087,18,l2,ball_tree,9,,Real,0.06678131502121687,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.2776486764374346,17,manhattan,brute,40,,Real,0.07572450500447303,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.6152767225436445,18,l2,kd_tree,6,,Real,0.3671541360672563,0.515827957231162,0.05781806220155706,0.3402095981464287,0.3464793333018299,-0.20267291485019834,1.3723910711393794,59.78683009595454,0.0674624105586554,0.017039904854883544,0.0,2.956555568817109
segment_RL.csv,0.13214602296130876,13,l1,ball_tree,34,,Real,0.08388173102866857,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.05251589482056826,15,l2,brute,24,,Real,0.16285108390729874,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.8806414147872906,13,l1,auto,39,,Real,0.07919508905615658,0.2704257197977423,0.011795633882436716,0.14175510397858912,0.14580656564262096,-0.13310629743494987,1.2418944518795283,34.02176187609578,0.3733251224504931,0.02011205139329885,0.0,66.26655508906778
segment_RL.csv,0.8136232394259558,13,l2,kd_tree,38,,Real,0.1811948319664225,0.8008080558102213,0.2768734564250058,0.5471810837463176,0.5518380392236217,0.00559910772027446,1.761783804214298,140.5866963660764,0.06833139929443284,0.03852202826053392,0.0,0.8998058792963988
segment_RL.csv,0.8008978239790328,8,euclidean,brute,34,,Real,0.1090901040006429,0.8076122232033882,0.3010194703458688,0.5407555971440684,0.5463883283002476,0.022485823374381025,1.6085901486832943,128.08508196958743,0.07436196446660251,0.08610078691138791,0.0,0.9809016502313836
segment_RL.csv,0.10313017379888197,9,l1,auto,15,,Real,0.06944008998107165,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.9584090379597654,10,manhattan,auto,16,,Real,0.0763334339717403,0.3380196820647232,0.02104081613308419,0.19217800954171024,0.1984474506022396,-0.2720900422548023,1.3529191470178032,32.40480517955161,0.09952470531362068,0.02290581792547084,0.0,24.825047986268448
segment_RL.csv,0.945499051472404,4,euclidean,auto,33,,Real,0.1136080150026828,0.7235770437156318,0.21619966109442448,0.4834885056707032,0.4943133508780656,0.004339846456993993,1.5562168143769262,91.42518793152409,0.12868294232321406,0.0840567124268257,0.0,0.7940152287232418
segment_RL.csv,0.8292500744982774,7,l2,ball_tree,28,,Real,0.08635525696445256,0.8114657682435942,0.31138380052932985,0.5498023485923501,0.5549179023658549,0.022392554913156795,1.5991188169664694,144.5251605332111,0.032269175533426724,0.08521200919402817,0.0,0.9219462175016424
segment_RL.csv,0.5312448714349439,16,l1,ball_tree,2,,Real,0.06303444097284228,0.16331126647280828,0.0008109853027921338,0.02682343374718317,0.02814305596048616,-0.027495698442041527,1.0977685794687433,26.871105887210344,0.0,0.017351959961183903,0.0,inf
segment_RL.csv,0.5278299657790642,7,l2,brute,47,,Real,0.18133301998022944,0.6544877094898749,0.1108054527405635,0.42587473963866507,0.4407997353784999,-0.2187397146500777,1.3326758544672563,38.005982742925966,0.06509776432617305,0.02756835633304044,0.0,1.4890073707517797
segment_RL.csv,0.6413610771521466,10,l1,ball_tree,9,,Real,0.06746496795676649,0.207215132204305,0.0019527688543234626,0.06995013077525075,0.07614593136668837,-0.21517448986334736,1.2576948661027199,14.805931061270403,0.3982084578125385,0.011188980968142527,0.0,107.70044366337757
segment_RL.csv,0.013279221800740992,14,euclidean,auto,42,,Real,0.10313092998694627,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.4645074536376523,19,l2,kd_tree,40,,Real,0.13281407300382853,0.2905686200619072,0.013353673598438285,0.15511823468101674,0.15984948834695442,-0.13214484933592222,1.2074628528020406,33.07870245274612,0.0984440562847084,0.010441973942121879,0.0,33.15288797072302
segment_RL.csv,0.9703747841610864,4,euclidean,brute,10,,Real,0.1082106550456956,0.722864604718221,0.21661417474163586,0.4856413678885396,0.4964283967646525,0.0066780479343285645,1.5219257902562282,94.00433461643095,0.13046610800378736,0.08332937811307606,0.0,0.7731833556514102
segment_RL.csv,0.1379967126726821,5,euclidean,ball_tree,34,,Real,0.07660648704040796,0.15864554097555394,0.000196819223120765,0.014468875471949444,0.02186963438342046,-0.24475602931611865,1.1017696248868771,3.8251248752579294,2.055690535475331,0.002811432207079112,0.0,287.47673771232155
segment_RL.csv,0.12450978149018856,12,manhattan,auto,36,,Real,0.06964586896356195,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.97528062339827,16,l1,brute,3,,Real,0.07167555799242109,0.2804542361060334,0.015820946970933156,0.15367950566336475,0.15656600817318125,-0.1178713519680474,1.3213446095917998,46.691958779306184,0.5079001634016578,0.024450132081055787,0.0,73.01843541281308
segment_RL.csv,0.6140859681391453,7,euclidean,brute,13,,Real,0.10437475598882884,0.7537537098385949,0.18701276619268545,0.5108447028030669,0.5204773797761537,-0.1132023959050393,1.6085704848562687,65.22732787934531,0.07754648432056488,0.02750230572921744,0.0,0.9371190943997068
segment_RL.csv,0.7360144828725753,11,manhattan,brute,22,,Real,0.06803010799922049,0.24234999878135435,0.00485610110376735,0.10844772414668594,0.11493806904504285,-0.1853681658672577,1.2718035067021944,17.966240947250324,0.14278501539495705,0.00817703572201334,0.0,46.26462711808737
segment_RL.csv,0.4422613387589417,13,l2,ball_tree,45,,Real,0.08693956607021391,0.3563818598032543,0.023092042414269046,0.2087589986496916,0.2171907642276857,-0.2901278855078237,1.4524042302730005,23.082336493445073,0.07878781048002054,0.020791445508086724,0.0,16.841708228029198
segment_RL.csv,0.4014780721132063,3,euclidean,ball_tree,7,,Real,0.07359789800830185,0.6657228724790439,0.07203307497621454,0.3461184629338025,0.3994471032616,-0.2334359336892925,1.3128592999137758,10.484080694734036,0.12665961718830454,0.016823208704711136,0.0,0.9730091915286764
segment_RL.csv,0.7884278631921394,15,l2,auto,24,,Real,0.1486380830174312,0.7765367590400072,0.24046011839313144,0.5498262581963649,0.5550972849045822,0.0008467358913491512,1.6507680706593155,112.6974018701166,0.08474236761831462,0.028144324957514358,0.0,0.9164449289685516
segment_RL.csv,0.4945131321724001,18,euclidean,auto,35,,Real,0.10599024093244223,0.3509928212396813,0.023677934266663567,0.2074300715095446,0.21334904141731986,-0.27146331095725545,1.5320064741098007,32.198940125471914,0.11627050449204955,0.02101211455336853,0.0,18.49185030607125
segment_RL.csv,0.1641218055688651,11,l2,kd_tree,35,,Real,0.11748479097150265,0.14248592464270246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment_RL.csv,0.8253202707816869,3,euclidean,kd_tree,44,,Real,0.15178333106450734,0.7714154475523033,0.2388934159536034,0.4948108984219504,0.5093138945905924,-0.06806384445398429,1.5485749251483691,59.82700068121893,0.11014994782395633,0.11722679972356022,0.0,0.8576674199631019
segment_RL.csv,0.8329593411349658,3,euclidean,auto,36,,Real,0.1207922629546374,0.7717397947800719,0.23938602974716786,0.4966025166208029,0.5113093577963388,-0.07614519346018399,1.5566183540313256,59.344415295478704,0.11143475435138736,0.116992643894471,0.0,0.8448354347382074
segment_RL.csv,0.5501085086965918,9,l2,brute,8,,Real,0.14683758898172528,0.6132367416040002,0.0969417360710304,0.40742500864655135,0.4187681511432171,-0.2224407517854152,1.3446126980326203,44.31946478007104,0.08957451320985853,0.027446627218644118,0.0,1.919449372026809
