dataset,eps,min_samples,metric,algorithm,leaf_size,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,silhouette_score,adjusted_mutual_info_score,normalized_mutual_info_score
Statlog_RL.csv,0.6523203971038153,11,manhattan,auto,40,None,Real,0.6059669679962099,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.3523391126215329,9,manhattan,kd_tree,21,None,Real,0.23628699699474964,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.044145121686579525,19,l2,auto,44,None,Real,0.31759958199836547,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.6470746813109416,16,euclidean,brute,4,None,Real,0.2608901689964114,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.5063562093191062,18,manhattan,ball_tree,25,None,Real,0.2891624050025712,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.11938017285157329,8,l2,auto,34,None,Real,0.3105641389993252,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.024539529992128786,18,l2,auto,37,None,Real,0.32154639999498613,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.8114678031404745,3,euclidean,brute,44,None,Real,0.2693925489948015,0.2187715220229486,-0.002249452557227699,-0.641109724276275,0.032618063280325654,0.04199998165318751
Statlog_RL.csv,0.8244113223352395,6,manhattan,ball_tree,48,None,Real,0.4067901609960245,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.2741499283210044,18,l2,ball_tree,9,None,Real,0.25220695499592694,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.6736663181216641,2,euclidean,brute,10,None,Real,0.2719185000023572,0.19185122236018895,-0.000474010229137224,-0.15194620785526836,0.0010436630054373793,0.0036367321351778517
Statlog_RL.csv,0.16948568340337547,14,l1,brute,26,None,Real,0.6038656629971229,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.13463162897152353,8,manhattan,kd_tree,45,None,Real,0.1364253599967924,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.3178841250266374,12,l2,auto,48,None,Real,0.32185125300020445,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.7770140138369814,9,manhattan,kd_tree,16,None,Real,0.40800813699752325,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.8630990007370801,18,l1,ball_tree,39,None,Real,0.40478574900043895,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.6471053950284865,7,manhattan,kd_tree,28,None,Real,0.3246503850023146,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.9916457524226694,9,euclidean,ball_tree,38,None,Real,0.4756104789994424,0.3533146727491366,0.00548886570341289,-0.4147024788387499,0.17841203348907816,0.18259635762705978
Statlog_RL.csv,0.7786021900465601,13,manhattan,kd_tree,2,None,Real,0.5840474770011497,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.18538325810094491,8,l1,ball_tree,15,None,Real,0.281264971003111,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.5834127867538794,16,euclidean,ball_tree,31,None,Real,0.4304985939961625,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.34408732212573195,7,l2,ball_tree,23,None,Real,0.31242682099400554,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.12244585900600632,18,l2,brute,49,None,Real,0.3267596610021428,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.7959928753157008,2,l2,brute,43,None,Real,0.36845613699551905,0.22971092060252835,-0.002505910003940167,-0.65693030848499,0.028911043193089004,0.055224679462366526
Statlog_RL.csv,0.5553829980465576,5,manhattan,ball_tree,40,None,Real,0.39664014099980704,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.7612071178029205,13,l2,kd_tree,41,None,Real,0.5587480769972899,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.302436378508866,19,l2,brute,16,None,Real,0.35973510400071973,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.08993185694719943,15,euclidean,kd_tree,22,None,Real,0.14334532400243916,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.6360450029459787,13,manhattan,ball_tree,26,None,Real,0.3972309669989045,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.7235028115647941,4,euclidean,auto,49,None,Real,0.3085000749997562,0.19019470241641745,-0.00013674158585166843,-0.08866944658041566,0.0005436719162848636,0.0010457531502465409
Statlog_RL.csv,0.045943350182514366,7,manhattan,ball_tree,6,None,Real,0.18065108599694213,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.550201390132649,13,l2,kd_tree,41,None,Real,0.4279142219966161,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.2780151577518771,18,l1,kd_tree,42,None,Real,0.19203037099941866,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.44122440361047494,7,l1,ball_tree,2,None,Real,0.17620536300091771,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.37290709591446736,7,manhattan,brute,25,None,Real,0.6025272980041336,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.7168811975115886,11,manhattan,ball_tree,45,None,Real,0.40007797200087225,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.5179523071569171,2,manhattan,auto,17,None,Real,0.6101971479947679,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.28288998808240245,6,euclidean,brute,3,None,Real,0.27246404600009555,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.7998527215171628,12,euclidean,kd_tree,43,None,Real,0.5801800720000756,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.24666777272270357,16,l1,kd_tree,17,None,Real,0.18980128400289686,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.06650561335349678,10,l1,auto,32,None,Real,0.6103247400023974,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.45317711216996426,12,l2,auto,28,None,Real,0.3198433200013824,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.826576933910317,17,manhattan,kd_tree,49,None,Real,0.3772299109987216,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.32692940763036954,16,manhattan,kd_tree,42,None,Real,0.21347369499562774,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.3551177456738259,14,l1,ball_tree,35,None,Real,0.3900795539957471,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.8710861725005615,17,l1,ball_tree,38,None,Real,0.40402227899903664,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.9906277863902891,17,euclidean,kd_tree,6,None,Real,1.6098421529968618,0.27924971582160635,0.00035188452047600594,-0.44570414768549943,0.11109148595990062,0.1136546777086791
Statlog_RL.csv,0.518392840377849,8,manhattan,kd_tree,16,None,Real,0.3064206799972453,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.3458929229669878,3,l1,brute,44,None,Real,0.6007318460033275,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.5110499401252036,11,manhattan,kd_tree,37,None,Real,0.29897872199944686,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.9479024100543341,3,euclidean,brute,12,None,Real,0.292787917998794,0.39193646983064445,0.011274448169468662,-0.5496583921414013,0.19842204934932334,0.21327552424620802
Statlog_RL.csv,0.015479483511268297,5,l2,kd_tree,27,None,Real,0.11366400099359453,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.9319545925269784,6,l2,brute,48,None,Real,0.3441273869975703,0.2912477409057471,-8.970334863829841e-05,-0.4892944575150971,0.12089684081591692,0.12590024333852115
Statlog_RL.csv,0.9986243671713646,6,manhattan,ball_tree,11,None,Real,0.23860417399555445,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.22498121816909775,5,euclidean,ball_tree,42,None,Real,0.3855468590045348,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.2269525923197394,3,manhattan,ball_tree,20,None,Real,0.2814328439999372,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.7789635174670835,7,l1,auto,15,None,Real,0.6017296979989624,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.8813235739664083,15,l2,brute,17,None,Real,0.3108143010031199,0.20192900221028984,-0.0022494008812327902,-0.11491075218797524,0.016886161613287713,0.01880030598786833
Statlog_RL.csv,0.7285308047939748,12,l1,brute,28,None,Real,0.6027300790010486,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.4656017650194545,19,l1,kd_tree,21,None,Real,0.302105908995145,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.6065973921404065,2,l1,ball_tree,32,None,Real,0.4024342110060388,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.08191425008776543,15,l1,brute,22,None,Real,0.607586967998941,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.1629671653506033,10,l1,auto,13,None,Real,0.6063131019982393,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.22228208585079573,10,euclidean,brute,4,None,Real,0.2554044240023359,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.21833873791832792,4,euclidean,kd_tree,31,None,Real,0.21203108799818438,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.5547305368538556,15,manhattan,brute,30,None,Real,0.6120067589945393,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.09069454823676784,15,manhattan,ball_tree,6,None,Real,0.18337913800496608,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.5890353141409855,15,manhattan,kd_tree,48,None,Real,0.31836467199900653,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.09321006748846693,7,euclidean,kd_tree,45,None,Real,0.1325090940008522,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.4527054057089948,14,euclidean,auto,49,None,Real,0.25118668399954913,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.3104688153818003,5,l2,auto,37,None,Real,0.30806099899928086,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.5623708100600988,4,manhattan,auto,33,None,Real,0.6073635140055558,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.7846691939737731,9,manhattan,brute,27,None,Real,0.6183890149986837,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.27297434316797436,12,l1,brute,2,None,Real,0.6072864140005549,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.06820039010439624,9,l1,brute,45,None,Real,0.6084026270036702,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.23990035716453495,4,euclidean,kd_tree,36,None,Real,0.2187345179991098,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
Statlog_RL.csv,0.09878830739883696,6,l1,kd_tree,15,None,Real,0.124460677994648,0.18953323623249724,0.0,0.0,2.579911155691767e-16,2.579911155691767e-16
ecoli_RL.csv,0.7597941957813944,15,l2,ball_tree,31,None,Real,0.0015568589951726608,0.4467128642501777,0.019035159720725836,0.10097328185431878,0.21080717856833686,0.2195562207472388
ecoli_RL.csv,0.46779733013896135,2,l1,kd_tree,18,None,Real,0.003629163002187852,0.2884328358208955,-0.0276866514371706,-0.40406412513312934,0.002115605151568819,0.04536880501557823
ecoli_RL.csv,0.9721835648732549,11,l1,ball_tree,5,None,Real,0.0024294989998452365,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.4270304216073624,2,euclidean,brute,14,None,Real,0.0028069039981346577,0.4962331201137171,-0.04976148064383534,-0.30838481769079107,0.11878088438784266,0.2446762530364346
ecoli_RL.csv,0.7951189694400745,15,l1,brute,10,None,Real,0.0018396719970041886,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.2291101806328504,7,l2,brute,22,None,Real,0.0022674569991067983,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.03247281733288461,9,manhattan,brute,3,None,Real,0.0018454719975125045,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.5586204362335192,11,euclidean,kd_tree,6,None,Real,0.0038726760030840524,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.723560448870053,5,l2,kd_tree,11,None,Real,0.003130076998786535,0.7073027718550107,0.32570872575900744,0.19852927927626537,0.36876645760826704,0.38010855860199505
ecoli_RL.csv,0.3791231567158081,8,l1,brute,5,None,Real,0.0018581519980216399,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.17383276056137806,10,l1,brute,17,None,Real,0.001858071998867672,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.18266278793970092,5,euclidean,brute,4,None,Real,0.0021065350010758266,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.0855970966572724,9,manhattan,ball_tree,20,None,Real,0.0016134089964907616,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.1402098524047681,8,manhattan,auto,25,None,Real,0.0017312500058324076,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.34357441861566235,7,manhattan,kd_tree,30,None,Real,0.0018366320000495762,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.5712048891558716,12,manhattan,kd_tree,20,None,Real,0.0022952069994062185,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.16535665084752996,2,l2,auto,43,None,Real,0.0016016090012271889,0.2719616204690832,-0.004982186161836263,-0.24689073651200846,-0.0012679002265840388,0.006577150118628281
ecoli_RL.csv,0.9674028090876317,11,l2,kd_tree,22,None,Real,0.0024843700011842884,0.7660092395167022,0.4718847504213221,0.2754262508731132,0.452265243692308,0.46215807095333256
ecoli_RL.csv,0.6718105462789253,8,l2,ball_tree,37,None,Real,0.0013396149952313863,0.5376687988628287,0.0853798013179714,-0.009560107968795695,0.25766043875565325,0.27138879165846713
ecoli_RL.csv,0.6069474148726213,2,manhattan,auto,20,None,Real,0.002434159003314562,0.3555081734186212,-0.06794176297631369,-0.4442455724355218,0.030858499683399567,0.13216169717860313
ecoli_RL.csv,0.9947731136556432,14,manhattan,brute,18,None,Real,0.0018306119964108802,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.8401739797793942,12,manhattan,kd_tree,36,None,Real,0.002186746001825668,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.37644340354274863,8,manhattan,auto,35,None,Real,0.0018805930012604222,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.6523203971038153,11,manhattan,auto,40,None,Real,0.0020218040008330718,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.3523391126215329,9,manhattan,kd_tree,21,None,Real,0.0018840420016204007,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.044145121686579525,19,l2,auto,44,None,Real,0.0015146579971769825,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.6470746813109416,16,euclidean,brute,4,None,Real,0.0021414360016933642,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.5063562093191062,18,manhattan,ball_tree,25,None,Real,0.0016762899977038614,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.11938017285157329,8,l2,auto,34,None,Real,0.0018135719947167672,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.024539529992128786,18,l2,auto,37,None,Real,0.0019833039987133816,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.8114678031404745,3,euclidean,brute,44,None,Real,0.002220005997514818,0.4934790334044065,0.1143675725027269,0.17511382354552665,0.12577667701767406,0.14733566352737326
ecoli_RL.csv,0.8244113223352395,6,manhattan,ball_tree,48,None,Real,0.0017113909998442978,0.2878109452736318,-0.03580753440614083,-0.24344676170897178,0.02953767497601426,0.048614661552807345
ecoli_RL.csv,0.2741499283210044,18,l2,ball_tree,9,None,Real,0.0013930160057498142,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.6736663181216641,2,euclidean,brute,10,None,Real,0.0022140359942568466,0.7391613361762616,0.36124677271245925,-0.1810205849427023,0.36689447964391614,0.41162566823531294
ecoli_RL.csv,0.16948568340337547,14,l1,brute,26,None,Real,0.0018297520000487566,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.13463162897152353,8,manhattan,kd_tree,45,None,Real,0.0016042279967223294,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.3178841250266374,12,l2,auto,48,None,Real,0.0016191890026675537,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.7770140138369814,9,manhattan,kd_tree,16,None,Real,0.002471358995535411,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.8630990007370801,18,l1,ball_tree,39,None,Real,0.0017015099947457202,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.6471053950284865,7,manhattan,kd_tree,28,None,Real,0.002041524996457156,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.9916457524226694,9,euclidean,ball_tree,38,None,Real,0.0014780979981878772,0.7727967306325515,0.4975794516446037,0.2932441658886334,0.48579146956538216,0.495116877087149
ecoli_RL.csv,0.7786021900465601,13,manhattan,kd_tree,2,None,Real,0.004677315002481919,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.18538325810094491,8,l1,ball_tree,15,None,Real,0.0015662680016248487,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.5834127867538794,16,euclidean,ball_tree,31,None,Real,0.0013054950031801127,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.34408732212573195,7,l2,ball_tree,23,None,Real,0.001265065002371557,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.12244585900600632,18,l2,brute,49,None,Real,0.0023360370032605715,0.2701137171286425,0.0,0.0,0.0,0.0
ecoli_RL.csv,0.7959928753157008,2,l2,brute,43,None,Real,0.0023944580025272444,0.5519367448471926,0.16513376085206644,-0.17821888357830412,0.19160840705039248,0.23955517219214528
